id,conversation_id,content,machine,failed_responding,flagged,created_at,ordinality,token_size
J0dNxyl6LaLO,Oy5eVGpMBaEP,"To access your AiCE C2 certificate, you must ensure that you have met all the program requirements. Once you have successfully completed the program by updating your employment status, submitting all weekly tests and milestones, and completing all assigned peer reviews, you will receive an email with graduation details and a link to access your certificate on Savana. The graduation session is scheduled for Friday 19th at 1:30 pm EAT (12:30 pm CAT, 11:30 am WAT, 10:30 am GMT), and you can join the session on Youtube. If you encounter any issues or have not received the email by the specified date, please don't hesitate to reach out to us for further assistance.",1,0,0,2024-05-10 16:27:54,2,145
WPe98QYDZdLy,Oy5eVKqEOaEP,Please explain what a Savanna is?#,0,0,0,2024-03-12 22:03:18,1,9
nXe0gVD0Kdxr,Oy5eVKqEOaEP,"Savanna is our learning management system (LMS) where you can access all the AICE learning material. It is embedded in The ALX Community Portal under the Learning tab. If you need more detailed information, please feel free to reach out to our team at https://alxprograms.zendesk.com/hc/en-gb/requests/new.",1,0,0,2024-03-12 22:03:19,2,72
zPdy8r2XPbQr,Oy5eVKqEOaEP,thanks alot Lea,0,0,0,2024-03-12 22:03:53,3,4
xkazmKYXmeJ0,Oy5eVKqEOaEP,Hello! How can we assist you today?,1,0,0,2024-03-12 22:03:54,4,9
y5eVmPn01dEP,Oy5eVKqEOaEP,where do i register for Karibu,0,0,0,2024-03-12 22:13:26,5,7
lNbWn7ojgayg,Oy5eVKqEOaEP,"To register for Karibu, our official welcome ceremony, you need to ensure you are logged into the Community Portal. This is your central hub for all things ALX, where the magic begins. Stay tuned for more details on Karibu through email. If you encounter any issues during the registration process, feel free to reach out to our team for assistance.",1,0,0,2024-03-12 22:13:27,6,71
zPdy8r2MVbQr,Oy5eVKqEOaEP,what do points mean in the portal,0,0,0,2024-03-12 22:15:29,7,7
xkazmKY9reJ0,Oy5eVKqEOaEP,"Points on the Portal are part of the Legacy Points program. They are earned by actively engaging in the community through activities like commenting and posting. These points can be redeemed for exciting perks and benefits within The ROOM Fellowship. Remember, the more you participate and contribute constructively, the more points you can earn!",1,0,0,2024-03-12 22:15:30,8,61
BDbDRZZ65el2,Oy5eVqOW9dEP,"Hi, I'm LEA! How can I assist you today? 

(Please specify your programme in your question for more precise guidance)",1,0,0,2024-04-19 18:36:05,0,28
4oeElXX14d0B,Oy5eVqOW9dEP,My adminstration fee payment time is expired .....any suggestion?,0,0,0,2024-04-19 18:36:07,1,12
YRdGZXXz3bDz,Oy5eVqOW9dEP,We recommend reaching out to our team directly for assistance with expired administration fee payment deadlines. Please contact ALX Africa's team at https://alxprograms.zendesk.com/hc/en-gb/requests/new for further guidance and support tailored to your specific situation.,1,0,0,2024-04-19 18:36:08,2,53
QBeX6XXVobyK,Oy5eVqOW9dEP,And a,0,0,0,2024-04-19 18:39:38,3,2
4QbY6YYXWdzq,Oy5eVqOW9dEP,Could you please specify which program you are inquiring about so that we can provide you with more tailored assistance?,1,0,0,2024-04-19 18:39:39,4,22
ELe3lrrJ9a69,Oy5eVqOW9dEP,Data analytics,0,0,0,2024-04-19 18:40:02,5,2
GRb48vvKkbBL,Oy5eVqOW9dEP,"  Thank you for specifying the program you are inquiring about, which is Data Analytics. Based on the information provided from the knowledge base, the ALX Data Analytics program equips participants with global in-demand skills that traditional education systems may not offer. Participants will learn essential data analytics skills, such as collecting, selecting, and analyzing data meaningfully, as well as presenting data using tools like Tableau and Microsoft Power BI. Additionally, participants will gain skills in making data-driven decisions and using programming languages like Python for machine learning applications.

If you have any specific questions regarding the Data Analytics program or need further assistance, please feel free to ask!",1,0,0,2024-04-19 18:40:03,6,129
y5eVm222odEP,Oy5eVqOW9dEP,I am lagged  from the foundation course due to many reason .so can I contniue from where I am?,0,0,0,2024-04-19 18:42:18,7,25
lNbWnKKKoayg,Oy5eVqOW9dEP,"Based on the information provided in the knowledge base, if you have been lagged from the ALX Foundations course for various reasons, unfortunately, you may need to restart the program from the beginning once you join a new cohort. Progress made in the course is typically not transferred when deferring or withdrawing, so you would likely need to start afresh to ensure you have a comprehensive learning experience. If you have specific concerns or require further assistance regarding your situation, we recommend reaching out to our team for personalized support. Feel free to contact ALX Africa's team at https://alxprograms.zendesk.com/hc/en-gb/requests/new for more tailored guidance.",1,0,0,2024-04-19 18:42:19,8,134
Jrb2RqqXAbWL,Oy5eVqOW9dEP,Ok how can start fresh?,0,0,0,2024-04-19 18:43:29,9,6
ELe3lrr3pa69,Oy5eVqOW9dEP,"To start fresh in the ALX program, you would typically need to wait for the next cohort to begin. Once the new cohort starts, you can expect to receive an onboarding email with instructions on how to begin the program. It's essential to keep an eye on your inbox, including your spam/junk or promotion folder, for any communication regarding your program start date. If youJ You will receive access to a library of learning materials to help you prepare for your tech specialisation. Additionally, your community access will remain unchanged, allowing you to participate in community activities and events, as well as earn Legacy points. Your second 50% administration fee installment will be waived. 

If you have any specific questions or need further guidance on starting fresh in the program, feel free to reach out to our team for personalized support at https://alxprograms.zendesk.com/hc/en-gb/requests/new.",1,0,0,2024-04-19 18:43:30,10,184
Vyb8qzzgrdvA,Oy5eVqOW9dEP,So when is the new court starts?,0,0,0,2024-04-19 18:44:29,11,8
WPe98AAjzdLy,Oy5eVqOW9dEP,"The new cohort for the tech specialisation program is scheduled to begin on Monday, 13th May 2024. This start date allows for a two-month break between completing the Foundations course and commencing the next module. During this break period, you will retain full access to ALX, including City hubs and your portal. Additionally, you will receive access to a library of learning materials to help you prepare for your tech specialisation. Your community access will remain unchanged, enabling you to participate in community activities and events while earning Legacy points. Furthermore, the second 50% administration fee installment will be waived for your convenience. If you have any further questions or need more specific details regarding the program start date, feel free to reach out to our team for personalized support at https://alxprograms.zendesk.com/hc/en-gb/requests/new.",1,0,0,2024-04-19 18:44:30,12,173
8mepgoonydMy,Oy5eVqOW9dEP,So can u reminde me ?,0,0,0,2024-04-19 18:45:35,13,7
4zbqjppoydpr,Oy5eVqOW9dEP,"Before we proceed, could you please specify which program you are inquiring about so that we can provide you with the most accurate and relevant information?",1,0,0,2024-04-19 18:45:36,14,29
JxboYnnKYegw,Oy5eVqOW9dEP,Data analytics,0,0,0,2024-04-19 18:45:50,15,2
8mepgooKQdMy,Oy5eVqOW9dEP,"The Data Analytics program at ALX is a 6-month online course designed to equip participants with global in-demand skills not typically offered by traditional education systems. This program focuses on teaching essential data science skills to kickstart your career, including analyzing visual and statistical data, creating models, and communicating results to make data-driven decisions. You will also learn Python, a universal programming language, and solve real-world problems using machine learning. The course involves immersive projects related to the UN Sustainable Development Goals, providing you with the skills needed to succeed in today's digital workforce. If you have any specific questions or require further details about the Data Analytics program, please feel free to reach out to our team for personalized support at https://alxprograms.zendesk.com/hc/en-gb/requests/new.",1,0,0,2024-04-19 18:45:51,16,159
8mepYxN6yaMy,Oy5eVW40oaEP,"Hello, I'm LEA, your experience assistant. How can I guide you today?",1,0,0,2024-02-12 12:08:56,0,18
4zbqxyOXyapr,Oy5eVW40oaEP,can you help me my portal has got an issue,0,0,0,2024-02-12 12:08:57,1,10
MYerkzPNLaOB,Oy5eVW40oaEP,"I'm sorry to hear that you're experiencing issues with your portal. Based on the information available in the knowledge base, here are some troubleshooting steps you can try:

1. Zoom your screen using Ctrl - (For Macbooks, Command -).
2. Empty your cache and cookies. You can find instructions on how to clear your cache [here](https://www.refreshyourcache.com/en/home/).
3. Refresh your browser and then try signing in again.

If the problem persists, you can try the following:

1. Check if your browser is updated to the latest version. You can find a step-by-step guide on how to update your browser [here](https://support.google.com/chrome/answer/95414?co=GENIE.Platform%3DDesktop&amp;hl=en).
2. Use a private or incognito window when logging in.
3. Switch to a different internet browser, preferably Google Chrome or Mozilla.

If you have completed all these troubleshooting steps and the issue still persists after 24 hours, please provide a screenshot of the problem, including any relevant error message. This will help the technical team investigate the issue further.

Is there anything else I can assist you with?",1,0,0,2024-02-12 12:08:58,2,242
pnelYqJVjaKB,Oy5eVW40oaEP,i can access learning,0,0,0,2024-02-12 12:09:15,3,4
MvbmZrKnRdYA,Oy5eVW40oaEP,Hello! How can I assist you today?,1,0,0,2024-02-12 12:09:16,4,9
zPdyPL89RbQr,Oy5eVWn0oaEP,"Hello, I'm LEA, your experience assistant. How can I guide you today?",1,0,0,2024-02-05 11:19:23,0,18
K9b68OQrneEv,Oy5eVWKp5aEP,"Hello, I'm LEA, your experience assistant. How can I guide you today?",1,0,0,2024-02-07 10:33:42,0,18
5xe73PRvje7r,Oy5eVWKp5aEP,What next step,0,0,0,2024-02-07 10:33:43,1,3
Vyb82QVwmevA,Oy5eVWKp5aEP,"After completing the interview for the ALX Foundations and Fellowship program, you will receive an email with the next steps. It is important to follow the instructions provided carefully. If you have any further questions or need assistance with anything else, feel free to ask!",1,0,0,2024-02-07 10:33:44,2,51
xkazpMm72dJ0,Oy5eVWn0oaEP,Can I still submit a makeup milestone after the deadline,0,0,0,2024-02-05 11:19:24,1,10
w9aAD3nMjevM,Oy5eVWn0oaEP,"Yes, you can still submit a makeup milestone after the deadline. According to the ALX Foundations and Fellowship Knowledge base, a makeup milestone opens immediately after the milestone deadline and remains open for 2 weeks for any late submissions or resubmissions. However, it's important to note that all makeup milestones are considered late.",1,0,0,2024-02-05 11:19:25,2,64
y5eVO3mQoaEP,Oy5eVWn0oaEP,What If I missed the deadline for the makeup milestone,0,0,0,2024-02-05 11:19:54,3,10
lNbW63nqoayg,Oy5eVWn0oaEP,"If you missed the deadline for the makeup milestone, unfortunately, you won't be able to submit it anymore. The makeup milestone is only open for two weeks after the initial deadline, as stated in the ALX Foundations and Fellowship Knowledge base. It's important to meet the deadlines to ensure timely completion of milestones. Is there anything else I can assist you with?",1,0,0,2024-02-05 11:19:55,4,72
Jrb2kKRWAdWL,Oy5eVWn0oaEP,Am I now discontinued?,0,0,0,2024-02-05 11:20:18,5,5
GRb4xM8LJbBL,Oy5eVWn0oaEP,"Based on the information available in the knowledge base, I couldn't find any specific details about discontinuation. It's best to reach out to the relevant support team or consult the ALX Foundations and Fellowship Knowledge base for more accurate and up-to-date information regarding your specific situation. Is there anything else I can assist you with?",1,0,0,2024-02-05 11:20:19,6,65
